"","module"
"ENSG00000142864.14","yellow"
"ENSG00000116717.11","royalblue"
"ENSG00000172380.5","darkorange"
"ENSG00000232284.7","grey"
"ENSG00000162595.5","tan"
"ENSG00000116729.13","lightgreen"
"ENSG00000234383.1","darkgreen"
"ENSG00000116745.6","magenta"
"ENSG00000024526.16","red"
"ENSG00000033122.18","brown"
"ENSG00000240692.3","pink"
"ENSG00000229359.2","pink"
"ENSG00000237919.5","white"
"ENSG00000066557.5","black"
"ENSG00000116754.13","yellow"
"ENSG00000118454.12","darkgrey"
"ENSG00000197568.13","grey"
"ENSG00000116761.11","grey"
"ENSG00000050628.20","tan"
"ENSG00000269933.1","tan"
"ENSG00000132485.13","black"
"ENSG00000207721.1","black"
"ENSG00000229956.10","midnightblue"
"ENSG00000172260.14","greenyellow"
"ENSG00000228853.1","purple"
"ENSG00000162620.15","lightyellow"
"ENSG00000254685.6","yellow"
"ENSG00000259030.6","darkturquoise"
"ENSG00000116783.14","black"
"ENSG00000162621.6","orange"
"ENSG00000178965.13","brown"
"ENSG00000272864.1","grey"
"ENSG00000116791.13","lightyellow"
"ENSG00000162623.15","black"
"ENSG00000137968.16","greenyellow"
"ENSG00000252338.1","purple"
"ENSG00000117054.13","lightyellow"
"ENSG00000137955.15","yellow"
"ENSG00000057468.6","grey"
"ENSG00000184005.10","lightyellow"
"ENSG00000226415.1","purple"
"ENSG00000117069.14","brown"
"ENSG00000230498.1","brown"
"ENSG00000142892.14","yellow"
"ENSG00000226084.5","yellow"
"ENSG00000154027.18","brown"
"ENSG00000251767.1","brown"
"ENSG00000036549.12","darkturquoise"
"ENSG00000077254.14","red"
"ENSG00000180488.14","black"
"ENSG00000219201.4","grey"
"ENSG00000235613.2","darkgrey"
"ENSG00000232015.2","grey"
"ENSG00000162614.18","saddlebrown"
"ENSG00000162613.16","yellow"
"ENSG00000162616.8","black"
"ENSG00000137960.5","salmon"
"ENSG00000122420.9","salmon"
"ENSG00000137959.15","midnightblue"
"ENSG00000137965.10","yellow"
"ENSG00000162618.12","royalblue"
"ENSG00000117114.19","lightcyan"
"ENSG00000227288.3","turquoise"
"ENSG00000227960.1","tan"
"ENSG00000215875.4","tan"
"ENSG00000233008.5","lightcyan"
"ENSG00000137941.16","darkturquoise"
"ENSG00000233061.1","blue"
"ENSG00000271576.1","grey"
"ENSG00000142875.19","greenyellow"
"ENSG00000213540.3","blue"
"ENSG00000203943.8","darkturquoise"
"ENSG00000117133.10","yellow"
"ENSG00000174021.10","lightgreen"
"ENSG00000122432.16","grey"
"ENSG00000117151.12","lightyellow"
"ENSG00000117155.16","red"
"ENSG00000171517.5","salmon"
"ENSG00000153898.12","grey"
"ENSG00000162643.12","magenta"
"ENSG00000055732.12","salmon"
"ENSG00000280099.1","salmon"
"ENSG00000097096.8","salmon"
"ENSG00000162642.13","brown"
"ENSG00000142867.12","lightyellow"
"ENSG00000153904.18","brown"
"ENSG00000282057.1","skyblue"
"ENSG00000142871.16","royalblue"
"ENSG00000117174.10","yellow"
"ENSG00000171502.14","skyblue"
"ENSG00000122417.15","black"
"ENSG00000137975.7","blue"
"ENSG00000016602.9","blue"
"ENSG00000261737.1","greenyellow"
"ENSG00000097033.14","yellow"
"ENSG00000183291.15","lightyellow"
"ENSG00000153936.16","red"
"ENSG00000225568.1","grey"
"ENSG00000267272.5","tan"
"ENSG00000143013.12","skyblue"
"ENSG00000279778.1","skyblue"
"ENSG00000224235.1","skyblue"
"ENSG00000237505.6","red"
"ENSG00000065243.19","yellow"
"ENSG00000207234.1","grey"
"ENSG00000241975.1","grey"
"ENSG00000137947.11","red"
"ENSG00000137944.16","red"
"ENSG00000213516.9","darkturquoise"
"ENSG00000117226.11","darkorange"
"ENSG00000117228.9","royalblue"
"ENSG00000234518.2","grey"
"ENSG00000162645.12","royalblue"
"ENSG00000162654.8","midnightblue"
"ENSG00000154451.14","lightgreen"
"ENSG00000225492.6","lightgreen"
"ENSG00000197147.12","brown"
"ENSG00000231999.6","blue"
"ENSG00000230735.1","midnightblue"
"ENSG00000171488.14","lightyellow"
"ENSG00000171492.14","blue"
"ENSG00000272672.1","grey"
"ENSG00000228175.3","salmon"
"ENSG00000162664.16","yellow"
"ENSG00000233593.8","grey"
"ENSG00000232882.1","darkgreen"
"ENSG00000122482.20","darkturquoise"
"ENSG00000162669.15","white"
"ENSG00000097046.12","tan"
"ENSG00000069702.10","darkorange"
"ENSG00000172031.6","lightcyan"
"ENSG00000189195.10","lightcyan"
"ENSG00000233401.1","blue"
"ENSG00000273487.1","lightcyan"
"ENSG00000174842.16","black"
"ENSG00000122484.8","greenyellow"
"ENSG00000067208.14","yellow"
"ENSG00000223787.2","grey"
"ENSG00000229992.1","blue"
"ENSG00000122406.12","lightyellow"
"ENSG00000154511.11","black"
"ENSG00000207523.1","red"
"ENSG00000143033.17","black"
"ENSG00000117500.12","lightyellow"
"ENSG00000122483.17","darkgrey"
"ENSG00000223745.7","midnightblue"
"ENSG00000117505.12","yellow"
"ENSG00000137942.16","lightcyan"
"ENSG00000137936.16","lightgreen"
"ENSG00000260464.1","tan"
"ENSG00000067334.13","black"
"ENSG00000023909.9","black"
"ENSG00000198691.11","darkgreen"
"ENSG00000137962.12","saddlebrown"
"ENSG00000117528.11","yellow"
"ENSG00000117525.13","darkorange"
"ENSG00000224081.8","royalblue"
"ENSG00000143036.16","darkorange"
"ENSG00000117519.15","darkorange"
"ENSG00000235501.5","yellow"
"ENSG00000172339.9","brown"
"ENSG00000152078.9","black"
"ENSG00000271092.5","yellow"
"ENSG00000231992.1","lightcyan"
"ENSG00000226026.5","blue"
"ENSG00000122481.16","yellow"
"ENSG00000228971.2","greenyellow"
"ENSG00000228502.1","grey"
"ENSG00000137970.7","grey60"
"ENSG00000117569.18","black"
"ENSG00000188641.12","darkgrey"
"ENSG00000232542.1","blue"
"ENSG00000269998.1","orange"
"ENSG00000259946.1","orange"
"ENSG00000225206.7","orange"
"ENSG00000226053.1","orange"
"ENSG00000162627.16","yellow"
"ENSG00000117598.11","brown"
"ENSG00000232825.1","purple"
"ENSG00000227034.1","purple"
"ENSG00000117600.12","brown"
"ENSG00000099260.10","magenta"
"ENSG00000223656.1","pink"
"ENSG00000156869.12","lightyellow"
"ENSG00000162688.16","yellow"
"ENSG00000228084.1","grey"
"ENSG00000117620.13","yellow"
"ENSG00000156875.13","yellow"
"ENSG00000156876.9","darkturquoise"
"ENSG00000122435.9","midnightblue"
"ENSG00000122477.12","lightcyan"
"ENSG00000137992.14","red"
"ENSG00000224616.1","midnightblue"
"ENSG00000137996.12","red"
"ENSG00000207750.1","yellow"
"ENSG00000079335.18","darkorange"
"ENSG00000234332.1","red"
"ENSG00000181656.6","greenyellow"
"ENSG00000162692.10","saddlebrown"
"ENSG00000162694.13","black"
"ENSG00000162695.11","lightyellow"
"ENSG00000117543.20","lightyellow"
"ENSG00000233184.6","magenta"
"ENSG00000225938.1","grey"
"ENSG00000170989.8","white"
"ENSG00000183298.5","grey"
"ENSG00000118733.16","tan"
"ENSG00000060718.19","grey"
"ENSG00000224613.6","tan"
"ENSG00000185946.15","darkgrey"
"ENSG00000240038.6","darkgrey"
"ENSG00000243480.7","brown"
"ENSG00000174876.16","grey"
"ENSG00000227850.1","yellow"
"ENSG00000232952.1","red"
"ENSG00000198890.7","grey"
"ENSG00000162631.18","lightcyan"
"ENSG00000224550.1","grey"
"ENSG00000134215.15","darkgreen"
"ENSG00000085491.15","yellow"
"ENSG00000162636.15","greenyellow"
"ENSG00000162639.15","greenyellow"
"ENSG00000134186.11","yellow"
"ENSG00000143107.8","grey"
"ENSG00000116266.10","darkturquoise"
"ENSG00000162641.18","grey"
"ENSG00000121957.12","darkturquoise"
"ENSG00000121940.15","darkturquoise"
"ENSG00000085433.15","greenyellow"
"ENSG00000237349.1","grey"
"ENSG00000244716.3","grey60"
"ENSG00000197780.9","black"
"ENSG00000273382.1","grey"
"ENSG00000215717.5","black"
"ENSG00000179902.12","magenta"
"ENSG00000116299.16","orange"
"ENSG00000031698.12","purple"
"ENSG00000143126.7","pink"
"ENSG00000134222.16","pink"
"ENSG00000221986.6","pink"
"ENSG00000134243.11","brown"
"ENSG00000143106.12","brown"
"ENSG00000143028.8","darkred"
"ENSG00000162650.16","pink"
"ENSG00000174151.14","turquoise"
"ENSG00000181754.6","purple"
"ENSG00000156097.12","purple"
"ENSG00000065135.9","lightyellow"
"ENSG00000116337.15","turquoise"
"ENSG00000168765.15","darkred"
"ENSG00000213366.12","grey"
"ENSG00000134184.12","grey"
"ENSG00000134201.10","grey"
"ENSG00000134202.10","darkgreen"
"ENSG00000184371.13","lightgreen"
"ENSG00000168710.17","darkorange"
"ENSG00000143093.14","turquoise"
"ENSG00000258634.3","blue"
"ENSG00000197106.6","purple"
"ENSG00000224965.1","salmon"
"ENSG00000116396.14","turquoise"
"ENSG00000227963.1","grey"
"ENSG00000162775.14","grey"
"ENSG00000224699.8","salmon"
"ENSG00000168679.17","darkgreen"
"ENSG00000273373.1","salmon"
"ENSG00000134248.13","yellow"
"ENSG00000177301.13","purple"
"ENSG00000259834.1","orange"
"ENSG00000177272.8","orange"
"ENSG00000143119.12","grey60"
"ENSG00000261654.1","red"
"ENSG00000121931.15","black"
"ENSG00000156171.14","lightyellow"
"ENSG00000134255.13","yellow"
"ENSG00000162777.16","royalblue"
"ENSG00000064886.13","darkorange"
"ENSG00000173947.13","magenta"
"ENSG00000085465.12","purple"
"ENSG00000260948.1","brown"
"ENSG00000243960.1","brown"
"ENSG00000116455.13","brown"
"ENSG00000116459.10","red"
"ENSG00000143110.11","grey60"
"ENSG00000121933.18","grey60"
"ENSG00000282608.1","grey60"
"ENSG00000116473.14","darkturquoise"
"ENSG00000197852.9","pink"
"ENSG00000227811.2","skyblue"
"ENSG00000064703.11","skyblue"
"ENSG00000171385.9","purple"
"ENSG00000232558.1","turquoise"
"ENSG00000231437.3","purple"
"ENSG00000231246.1","grey"
"ENSG00000143079.14","midnightblue"
"ENSG00000134245.17","grey"
"ENSG00000273483.1","grey"
"ENSG00000007341.18","yellow"
"ENSG00000116489.12","yellow"
"ENSG00000155363.18","darkred"
"ENSG00000155366.16","royalblue"
"ENSG00000155367.15","cyan"
"ENSG00000224167.1","grey"
"ENSG00000155380.11","midnightblue"
"ENSG00000226419.7","grey"
"ENSG00000238198.1","grey"
"ENSG00000198799.11","blue"
"ENSG00000081026.18","tan"
"ENSG00000232499.2","grey"
"ENSG00000116793.15","orange"
"ENSG00000232450.1","grey"
"ENSG00000081019.13","black"
"ENSG00000134242.15","royalblue"
"ENSG00000188761.11","greenyellow"
"ENSG00000134262.12","purple"
"ENSG00000118655.4","grey"
"ENSG00000235527.6","midnightblue"
"ENSG00000163349.21","magenta"
"ENSG00000116774.11","grey60"
"ENSG00000134207.14","orange"
"ENSG00000197323.11","brown"
"ENSG00000116752.5","red"
"ENSG00000175984.14","salmon"
"ENSG00000213281.4","yellow"
"ENSG00000009307.15","yellow"
"ENSG00000052723.11","yellow"
"ENSG00000134198.9","grey"
"ENSG00000233730.1","magenta"
"ENSG00000134259.3","grey"
"ENSG00000173218.14","magenta"
"ENSG00000118729.11","saddlebrown"
"ENSG00000177551.5","brown"
"ENSG00000163393.12","darkturquoise"
"ENSG00000173212.4","grey"
"ENSG00000163399.15","salmon"
"ENSG00000203865.9","blue"
"ENSG00000116815.15","lightyellow"
"ENSG00000177173.5","lightgreen"
"ENSG00000143061.17","grey"
"ENSG00000134247.9","grey"
"ENSG00000134256.12","grey"
"ENSG00000116830.11","blue"
"ENSG00000134253.9","steelblue"
"ENSG00000198162.12","darkgrey"
"ENSG00000279513.1","red"
"ENSG00000183508.4","darkgreen"
"ENSG00000196505.10","black"
"ENSG00000065183.15","brown"
"ENSG00000155761.13","magenta"
"ENSG00000092607.13","royalblue"
"ENSG00000116874.11","lightyellow"
"ENSG00000231365.5","magenta"
"ENSG00000232780.2","tan"
"ENSG00000235595.1","cyan"
"ENSG00000226443.3","turquoise"
"ENSG00000239873.2","cyan"
"ENSG00000240244.3","cyan"
"ENSG00000260941.1","orange"
"ENSG00000143067.4","orange"
"ENSG00000092621.11","darkorange"
"ENSG00000261662.1","grey"
"ENSG00000134250.18","darkorange"
"ENSG00000265808.3","black"
"ENSG00000274642.1","grey"
"ENSG00000223804.5","blue"
"ENSG00000270231.3","grey"
"ENSG00000275131.2","grey"
"ENSG00000273136.6","grey"
"ENSG00000275538.1","grey"
"ENSG00000226067.6","grey"
"ENSG00000198019.12","grey60"
"ENSG00000234998.1","grey"
"ENSG00000223345.3","grey"
"ENSG00000188610.12","grey"
"ENSG00000171943.11","darkturquoise"
"ENSG00000227082.1","brown"
"ENSG00000231429.2","brown"
"ENSG00000272583.1","grey"
"ENSG00000231752.5","grey"
"ENSG00000277702.1","purple"
"ENSG00000206737.1","grey60"
"ENSG00000265531.3","grey60"
"ENSG00000240929.2","grey"
"ENSG00000270872.2","grey"
"ENSG00000207205.1","grey"
"ENSG00000266338.6","pink"
"ENSG00000277918.1","grey"
"ENSG00000196369.10","grey"
"ENSG00000272419.5","grey"
"ENSG00000223612.3","grey"
"ENSG00000276216.1","grey"
"ENSG00000162825.16","grey"
"ENSG00000270722.1","grey"
"ENSG00000275064.1","skyblue"
"ENSG00000272150.5","grey"
"ENSG00000117262.18","grey"
"ENSG00000174827.13","darkgreen"
"ENSG00000265491.4","lightcyan"
"ENSG00000186141.8","tan"
"ENSG00000186364.11","turquoise"
"ENSG00000131788.15","green"
"ENSG00000198483.12","grey"
"ENSG00000143127.12","royalblue"
"ENSG00000131779.10","greenyellow"
"ENSG00000265241.6","darkgrey"
"ENSG00000211451.11","purple"
"ENSG00000271601.3","darkorange"
"ENSG00000272031.2","turquoise"
"ENSG00000121851.12","yellow"
"ENSG00000265972.5","midnightblue"
"ENSG00000233396.7","grey"
"ENSG00000271425.6","darkgreen"
"ENSG00000264343.5","darkorange"
"ENSG00000277406.1","grey"
"ENSG00000273768.1","grey"
"ENSG00000277420.1","grey"
"ENSG00000276975.2","grey"
"ENSG00000268043.7","grey"
"ENSG00000131791.7","black"
"ENSG00000237188.3","darkturquoise"
"ENSG00000131781.12","midnightblue"
"ENSG00000180867.10","lightgreen"
"ENSG00000226015.2","grey"
"ENSG00000131778.17","darkturquoise"
"ENSG00000116128.10","pink"
"ENSG00000162836.11","grey"
"ENSG00000265107.2","saddlebrown"
"ENSG00000188092.14","red"
"ENSG00000206585.1","grey"
"ENSG00000229828.2","grey"
"ENSG00000263956.6","grey"
"ENSG00000227733.9","grey"
"ENSG00000202408.2","grey"
"ENSG00000272824.1","black"
"ENSG00000207340.1","grey"
"ENSG00000274020.1","grey"
"ENSG00000231551.7","grey"
"ENSG00000225871.2","darkorange"
"ENSG00000280649.1","turquoise"
"ENSG00000274210.1","grey60"
"ENSG00000270629.5","darkorange"
"ENSG00000177144.6","grey"
"ENSG00000178104.19","grey"
"ENSG00000269713.7","salmon"
"ENSG00000274265.4","midnightblue"
"ENSG00000215861.5","brown"
"ENSG00000274423.1","grey"
"ENSG00000271383.6","darkorange"
"ENSG00000277147.4","lightcyan"
"ENSG00000206828.1","grey"
"ENSG00000150337.13","grey60"
"ENSG00000203814.6","lightgreen"
"ENSG00000233030.2","grey"
"ENSG00000203812.2","lightgreen"
"ENSG00000261716.1","grey"
"ENSG00000272993.1","black"
"ENSG00000203819.6","grey"
"ENSG00000270276.2","grey"
"ENSG00000184678.10","lightgreen"
"ENSG00000184260.5","darkorange"
"ENSG00000184270.4","grey"
"ENSG00000178096.8","grey"
"ENSG00000159164.9","purple"
"ENSG00000143368.9","darkred"
"ENSG00000014914.19","royalblue"
"ENSG00000264522.5","blue"
"ENSG00000136631.12","red"
"ENSG00000023902.13","turquoise"
"ENSG00000143401.14","black"
"ENSG00000118298.10","blue"
"ENSG00000117362.12","blue"
"ENSG00000118292.8","yellow"
"ENSG00000159208.15","grey"
"ENSG00000266472.5","greenyellow"
"ENSG00000117360.12","midnightblue"
"ENSG00000163125.15","purple"
"ENSG00000143374.15","steelblue"
"ENSG00000143369.14","steelblue"
"ENSG00000228126.1","grey"
"ENSG00000237781.3","grey"
"ENSG00000143382.14","royalblue"
"ENSG00000203804.4","grey"
"ENSG00000277452.1","grey"
"ENSG00000274963.1","grey"
"ENSG00000143384.12","royalblue"
"ENSG00000143420.17","tan"
"ENSG00000143457.10","grey"
"ENSG00000143452.15","greenyellow"
"ENSG00000163131.10","grey60"
"ENSG00000143387.12","darkgreen"
"ENSG00000143437.20","midnightblue"
"ENSG00000143379.12","green"
"ENSG00000143418.19","blue"
"ENSG00000143409.15","blue"
"ENSG00000143363.15","grey"
"ENSG00000163141.18","grey"
"ENSG00000143443.9","magenta"
"ENSG00000197622.12","midnightblue"
"ENSG00000213190.3","greenyellow"
"ENSG00000143458.11","midnightblue"
"ENSG00000261168.1","grey"
"ENSG00000143434.15","steelblue"
"ENSG00000163154.5","grey60"
"ENSG00000163156.11","blue"
"ENSG00000163155.11","tan"
"ENSG00000163159.11","green"
"ENSG00000143398.19","pink"
"ENSG00000159352.15","greenyellow"
"ENSG00000143373.17","green"
"ENSG00000143393.16","green"
"ENSG00000143390.17","grey"
"ENSG00000237976.1","grey"
"ENSG00000143416.20","darkorange"
"ENSG00000159377.10","grey"
"ENSG00000143442.21","green"
"ENSG00000143375.14","blue"
"ENSG00000143367.15","lightcyan"
"ENSG00000223861.1","grey"
"ENSG00000143376.12","purple"
"ENSG00000159409.14","turquoise"
"ENSG00000178796.12","brown"
"ENSG00000269621.1","pink"
"ENSG00000143436.10","greenyellow"
"ENSG00000143450.15","grey"
"ENSG00000249602.1","turquoise"
"ENSG00000268288.1","pink"
"ENSG00000182134.15","purple"
"ENSG00000203288.3","brown"
"ENSG00000269489.1","brown"
"ENSG00000143365.16","magenta"
"ENSG00000234614.1","tan"
"ENSG00000159445.12","grey"
"ENSG00000197747.8","grey"
"ENSG00000163191.5","royalblue"
"ENSG00000159450.12","cyan"
"ENSG00000237975.6","grey"
"ENSG00000236427.1","grey"
"ENSG00000163220.10","royalblue"
"ENSG00000143546.9","royalblue"
"ENSG00000197956.9","royalblue"
"ENSG00000196154.11","saddlebrown"
"ENSG00000196754.10","grey"
"ENSG00000188643.10","darkorange"
"ENSG00000189171.14","white"
"ENSG00000160678.11","grey"
"ENSG00000272030.1","magenta"
"ENSG00000160679.12","blue"
"ENSG00000143553.10","grey"
"ENSG00000143621.16","lightyellow"
"ENSG00000169418.9","saddlebrown"
"ENSG00000143624.13","turquoise"
"ENSG00000143554.13","grey"
"ENSG00000143614.9","turquoise"
"ENSG00000223599.1","grey"
"ENSG00000198837.9","steelblue"
"ENSG00000160741.16","green"
"ENSG00000143570.17","lightgreen"
"ENSG00000143578.15","lightgreen"
"ENSG00000143543.14","grey"
"ENSG00000272654.1","grey"
"ENSG00000143545.8","royalblue"
"ENSG00000177954.11","grey60"
"ENSG00000143552.9","grey"
"ENSG00000231416.1","grey"
"ENSG00000143549.19","tan"
"ENSG00000264384.2","lightcyan"
"ENSG00000143612.18","yellow"
"ENSG00000143569.18","turquoise"
"ENSG00000143575.14","grey"
"ENSG00000143515.16","darkred"
"ENSG00000238365.3","turquoise"
"ENSG00000160712.12","grey60"
"ENSG00000169291.9","saddlebrown"
"ENSG00000163239.12","saddlebrown"
"ENSG00000160714.9","purple"
"ENSG00000160716.5","turquoise"
"ENSG00000160710.15","purple"
"ENSG00000143603.18","white"
"ENSG00000163344.5","grey"
"ENSG00000163346.16","darkgreen"
"ENSG00000163348.3","turquoise"
"ENSG00000271380.1","grey"
"ENSG00000160691.18","royalblue"
"ENSG00000173207.12","lightgreen"
"ENSG00000160688.18","green"
"ENSG00000160685.13","blue"
"ENSG00000163354.14","grey"
"ENSG00000143537.13","green"
"ENSG00000243364.7","lightgreen"
"ENSG00000143590.13","skyblue"
"ENSG00000169242.11","blue"
"ENSG00000169241.17","darkred"
"ENSG00000179085.7","darkred"
"ENSG00000163463.11","grey"
"ENSG00000163462.17","turquoise"
"ENSG00000185499.16","grey"
"ENSG00000231064.6","magenta"
"ENSG00000169231.13","pink"
"ENSG00000173171.14","darkred"
"ENSG00000236263.1","turquoise"
"ENSG00000160766.14","turquoise"
"ENSG00000177628.15","turquoise"
"ENSG00000160767.20","turquoise"
"ENSG00000116521.10","green"
"ENSG00000176444.18","green"
"ENSG00000143630.9","cyan"
"ENSG00000160752.14","grey"
"ENSG00000225855.6","darkorange"
"ENSG00000160753.15","turquoise"
"ENSG00000116539.11","orange"
"ENSG00000227773.1","grey"
"ENSG00000235919.4","brown"
"ENSG00000225082.2","pink"
"ENSG00000125459.14","turquoise"
"ENSG00000246203.2","grey"
"ENSG00000163374.19","grey"
"ENSG00000132676.15","brown"
"ENSG00000203761.5","green"
"ENSG00000116580.18","cyan"
"ENSG00000132718.8","skyblue"
"ENSG00000143622.10","lightyellow"
"ENSG00000132680.10","grey"
"ENSG00000207475.1","grey"
"ENSG00000116584.17","green"
"ENSG00000273002.1","blue"
"ENSG00000163479.13","darkred"
"ENSG00000160803.7","turquoise"
"ENSG00000116586.11","grey"
"ENSG00000254726.2","grey"
"ENSG00000160789.19","lightgreen"
"ENSG00000196189.12","cyan"
"ENSG00000160785.13","purple"
"ENSG00000160783.19","green"
"ENSG00000160781.15","blue"
"ENSG00000198952.8","green"
"ENSG00000163472.18","blue"
"ENSG00000198715.11","darkred"
"ENSG00000163468.14","grey"
"ENSG00000125462.16","white"
"ENSG00000207933.3","grey"
"ENSG00000116604.17","turquoise"
"ENSG00000206651.1","grey"
"ENSG00000183856.10","lightcyan"
"ENSG00000163382.11","darkred"
"ENSG00000160818.16","greenyellow"
"ENSG00000280316.1","cyan"
"ENSG00000272971.1","tan"
"ENSG00000132702.12","blue"
"ENSG00000272068.1","grey"
"ENSG00000132692.18","green"
"ENSG00000272405.1","grey"
"ENSG00000132688.10","lightgreen"
"ENSG00000143320.8","saddlebrown"
"ENSG00000223356.1","turquoise"
"ENSG00000143319.16","turquoise"
"ENSG00000143303.11","blue"
"ENSG00000143314.12","grey"
"ENSG00000143321.18","lightgreen"
"ENSG00000143294.14","turquoise"
"ENSG00000198400.11","grey"
"ENSG00000187800.13","saddlebrown"
"ENSG00000160838.13","magenta"
"ENSG00000132694.18","turquoise"
"ENSG00000237842.2","black"
"ENSG00000117036.11","black"
"ENSG00000183853.17","saddlebrown"
"ENSG00000227295.2","black"
"ENSG00000231434.1","grey"
"ENSG00000163563.7","grey60"
"ENSG00000163565.18","royalblue"
"ENSG00000163568.14","magenta"
"ENSG00000162706.12","purple"
"ENSG00000213088.9","turquoise"
